ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
R301238			BATTLE CREEK RANCH LLC			PO BOX 741149	ARVADA	CO	80006-1149	134111300124		R301238	010																	 Subd: METES & BOUNDS 81 ALL 237.554 AC+/-, NE4SE4 & PT OF SE4NE4 SEC 10, PT OF SW4NE4, PT OF S2NW4, N2SW4 & NW4SE4 SEC 11 T2N R81W, DESC AT REC 2001-003335 (PAR A) LESS PAR DESC AT REC 2002-002071	6			0.00	9090	METES & BOUNDS 81 ALL			0	11/10/2014		QCD						2014007470	45.846000	4137	MEADOW LAND	4147	DRY GRAZE							2015	44980	0	13040	0	237.554	0	0										
R302002			MCDONNELL, PATRICIA L REVOCABLE TRUST			609 CLIFFGATE LN	CASTLE ROCK	CO	80108-8395	143706101013		R302002	010							001960			CORD14-N/MORRISMTN	RD						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 13 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	07/12/2010		AGR		13				2010006303	45.846000	1277	NOT AG INTEGRAL RES IMP	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4147	DRY GRAZE	1177	NOT AG INTEGRAL RES LAND	2015	33250	1611600	9050	128290	740.33	0	0										
R301995			BALLYCARRICK RANCH, LLC	C/O MICHAEL W O'SHAUGHNESSY		PO BOX 29	DENVER	CO	80201-0029	143715301006		R301995	014							002570			CORD14-S/GOLDEN	TRL						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 6 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			7500000	10/25/2013		WD		6				2013009182	55.389000	1277	NOT AG INTEGRAL RES IMP	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	1177	NOT AG INTEGRAL RES LAND			2015	12610	1819000	1900	144800	242.97	0	0										
R301990			MILYKI RANCH, LLC			1445 MARKET ST STE 240	DENVER	CO	80202-1796	143720401001		R301990	010							002880			CORD1450/PINEY	RD						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 1 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/20/2012		STM		1				2012009896	45.846000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	9370	103600	2720	8250	441.03	0	0										
R301996			BALLYCARRICK RANCH, LLC	C/O MICHAEL W O'SHAUGHNESSY		PO BOX 29	DENVER	CO	80201-0029	143715401007		R301996	014							002050			CORD14-S/GOLDEN	TRL						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 7 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	10/29/2013		SWD		7				2013009186	55.389000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	3420	103600	990	8250	161.16	0	0										
R301999			SUNSET CLIFF, LLC			1 BEST DR	FERDINAND	IN	47532-9537	143710301010		R301999	014							001195			CORD14-S/GOLDEN	TRL						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 10 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	06/05/2015		WD		10				2015003718	55.389000	1277	NOT AG INTEGRAL RES IMP	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	1177	NOT AG INTEGRAL RES LAND			2015	14740	2078780	3390	165470	497.41	0	0										
R301991			MILYKI RANCH, LLC			1445 MARKET ST STE 240	DENVER	CO	80202-1796	143729401002		R301991	010							003120			CORD1450/PINEY	RD						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 2 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/20/2012		STM		2				2012009896	45.846000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	11400	103600	3310	8250	679.64	0	0										
R302000			MCDONNELL, PATRICIA L REVOCABLE TRUST			609 CLIFFGATE LN	CASTLE ROCK	CO	80108-8395	143708101011		R302000	010		ROSE CITY					001155			CORD14							 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 11 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	07/12/2010		AGR		11				2010006303	45.846000	1277	NOT AG INTEGRAL RES IMP	4147	DRY GRAZE	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	1177	NOT AG INTEGRAL RES LAND	2015	63970	1405930	16200	111920	2752.15	0	0										
R301992			MILYKI RANCH, LLC			1445 MARKET ST STE 240	DENVER	CO	80202-1796	143728204001		R301992	010							003140			CORD1450/PINEY	RD						 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 3 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/20/2012		STM		3				2012009896	45.846000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	3740	103600	1080	8250	336.80	0	0										
R302001			KNOT INTERESTED LLC	C/O WARREN M HEIBRONNER,SULLIVAN,WORCEST		1 POST OFFICE SQ	BOSTON	MA	02109-2106	143705101012		R302001	010							001930			CORD14N							 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 12 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/29/2004		DEC		12				2004-015368	45.846000	1277	NOT AG INTEGRAL RES IMP	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE	1177	NOT AG INTEGRAL RES LAND	2015	8240	1000100	1440	80510	176.38	0	0										
R301914			MCELROY RANCH LLC			PO BOX 215	KREMMLING	CO	80459-0215	144118400160		R301914	014																	 Subd: METES & BOUNDS 80 ALL PORTION OF THE S2NW4 AND THE S2NE4 LYING SOUTH OF THE ROW OF THE RAILROAD CO, NE4SW4, W2SW4 ALL IN SEC 17, AND THE SE4 AND THAT PORTION OF THE NE4 AND THE E2NW4 LYING SOUTH OF THE ROW OF THE RAILROAD AND THAT PORTION OF THE SW4 LYING NORTHERLY OF THE CENTER LINE OF THE FLOWING WATER OF THE COLO RIVER ALL IN SEC 18, ANDTHAT PORTION OF THE NE4NW4 AND THE NW4NE4 OF SEC 19, ALL IN T1N, R80W DESC AT REC NO 2002008231	6			0.00	9080	METES & BOUNDS 80 ALL				12/08/2014		DCE						2014008181	55.389000	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	86310	13830	25030	4010	488.02	0	0										
R301915			MCELROY RANCH LLC			PO BOX 215	KREMMLING	CO	80459-0215	144116300077		R301915	014																	 Subd: METES & BOUNDS 80 ALL THAT PORTION OF THE N2S2 LYING SOUTH OF THE ROW OF THE RAILROAD IN SEC 16 T1N R80W DESC AT REC NO 2002008231	6			0.00	9080	METES & BOUNDS 80 ALL			0	08/05/2002		QCD						2002-008231	55.389000	4137	MEADOW LAND	4147	DRY GRAZE							2015	37570	0	10890	0	155.49	0	0										
R302334			RITSCHARD, JAMES C			PO BOX 1594	KREMMLING	CO	80459-1594	108728100049		R302334	010							015105			USHWY40							 Subd: METES & BOUNDS 81 ALL PT OF NE4 SEC 28 & NW4NW4, NWSW4NW4 SEC 27, T4N 145AC+/- PT OF NE4 SEC 28 & NW4NW4, N2SW4NW4 SEC 27, ALL IN T4N, R81W, DESC AT REC NO 2003 000791	6			0.00	9090	METES & BOUNDS 81 ALL			0	06/14/2010		RES						2010004614	45.846000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE							2015	1880	223720	550	17810	145	0	0										
R302352			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159301300093		R302352	010																	 Subd: METES & BOUNDS 78 ALL 10112.65 AC+/- 10,112.65 AC+/- IN SEC 1, 2, 11, 12, 13, 14, 23, 24, 25, 26, 35 & 36, SEC 3 EXCEPT LOTS 1, 2, E2 LOT 7 & LOT 8, ALL OF SEC 10 EXCEPT SW4SE4, S2, S2N2, NE4NE4, SEC 15 NE4NE4, SEC 33 S2NW4, NW4NW4, E2SW4, SE4, SEC 34, ALL IN T1S, R78W	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9119	FEDERAL LAND									2015	1516900	0	439900	0	10112.65	0	0										
R302341			C LAZY U PRESERVES LLC			6021 S SYRACUSE WAY STE 100	GREENWOOD VILLAGE	CO	80111-4746	132906200092		R302341	062																	 Subd: METES & BOUNDS 76 ALL 1123.93 ACRES 1123.93 AC+/- IN W2 SEC 6, N2N2 & N2S2NW4 & N2S2NE4 SEC 7 ALL IN T2N R76W & LOTS 3 & 4 SEC 31 T3N R76W & E2E2 & LOTS 1-4 SEC 1 , LOT 1 SEC 2 , NE4NE4 & N2SE4NE4 SEC 12 T2N R77W & E2SE4 & SE4NE4 SEC 35 T3N R77W	5			0.00	9030	METES & BOUNDS 76 ALL			6017700	06/13/2000		WD						2000-005469	49.073000	4147	DRY GRAZE	4137	MEADOW LAND							2015	28650	0	8310	0	1123.93	0	0										
R302014			ASPEN HILLS RANCH, LLC			1 BEST DR	FERDINAND	IN	47532-9537	134121204006		R302014	014																	 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 19 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			1170900	04/14/2010		SWD		19				2010003009	55.389000	4147	DRY GRAZE									2015	7130	0	2070	0	335.55	0	0										
R302009			SIE, JOHN J & ANNA M	C/O AJS VENTURES, LLC		3300 E 1ST AVE STE 390	DENVER	CO	80206-5806	134132304001		R302009	010							002010			CORD14N							 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 98 PARCEL 98 FKA PARCEL 14 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/29/2004		PLAT		98				2004-015371	45.846000	1277	NOT AG INTEGRAL RES IMP	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	1177	NOT AG INTEGRAL RES LAND			2015	18560	5304690	3040	422260	350.05	0	0										
R302013			ASPEN HILLS RANCH, LLC			1 BEST DR	FERDINAND	IN	47532-9537	134121104005		R302013	014																	 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 18 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			1170900	04/14/2010		SWD		18				2010003009	55.389000	4147	DRY GRAZE									2015	12610	0	3660	0	521.46	0	0										
R302012			MILYKI RANCH, LLC			1445 MARKET ST STE 240	DENVER	CO	80202-1796	134136204004		R302012	014							29365			USHWY40							 Subd: GRAND RIVER RANCH AMENDED AND RESTATED Lot: 17 	6			0.00	1503	GRAND RIVER RANCH AMENDED AND RESTATED			0	12/20/2012		STM		17				2012009896	55.389000	4279	AGRICULTURAL OUTBUILDINGS	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE					2015	8240	231370	2390	45300	387.80	0	0										
R302198			LINKE, CARL E IRREVOCABLE TRUST		LINKE, WILLIAM TRUSTEE	4108 OLD FARM RD	OKLAHOMA CITY	OK	73120-8000	144714400130		R302198	038																	 Subd: METES & BOUNDS 77 ALL 120 ACRES IN S2SE4 & NE4SE4 SEC 14 T1N R77W	3			0.00	9050	METES & BOUNDS 77 ALL			0	12/06/2002		PAT						2002-014099	49.073000	4147	DRY GRAZE									2015	1990	0	580	0	120.000	0	0										
R302195			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144302100105		R302195	014																	 Subd: METES & BOUNDS 79 ALL 1226.15 ACRES IN N2NE4, SE4NE4, E2SE4, NW4SE4, SW4,SW4NW4 SEC 1 & E2 LESS LOT 6, N2NW4, SE4NW4, NE4SW4 SEC 2 & N2NE4 LESS LOT 2 SEC 11 & N2N2, S2NE4 SEC 12, ALL IN T1N, R79W	6			0.00	9070	METES & BOUNDS 79 ALL													55.389000	9119	FEDERAL LAND									2015	18390	0	5330	0	1226.15	0	0										
R302189			MJM ENTERPRISES INC			1330 COUNTY ROAD 315	PARSHALL	CO	80468-8702	159309400091		R302189	010																	 Subd: METES & BOUNDS 78 ALL 240AC+/- IN SE4, E2SW4 SEC 9 T1S R78W	6			0.00	9060	METES & BOUNDS 78 ALL			0	12/06/2002		PAT						2002-014085	45.846000	4147	DRY GRAZE									2015	4280	0	1240	0	240	0	0										
R302193			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	118113100065		R302193	010																	 Subd: METES & BOUNDS 81 ALL 1523.96 AC+/- SE4SE4 SEC 12, ALL SEC 13, SE4 SEC 14 LESS LOTS 2 & 3, NE4 SEC 23 LESS LOTS 2, 3 & 6, SEC 24 LESS SW4SW4 T3N R81W	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9119	FEDERAL LAND									2015	22860	0	6630	0	1523.96	0	0										
R302190			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159320100088		R302190	010																	 Subd: METES & BOUNDS 78 ALL 400AC+/- IN E2 SEC 20, W2SW4 SEC 21 T1S R78W	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9119	FEDERAL LAND									2015	640000	0	185600	0	400	0	0										
R302364			PARK VIEW RANCH LLC	C/O DARWIN AND BARBARA A SCHOLL		PO BOX 33	KREMMLING	CO	80459-0033	144304300109		R302364	014																	 Subd: METES & BOUNDS 79 ALL 1762.41 AC+/- 1762.41 AC+/-, NE4 LESS 20 AC IN SE4NE4, S2NW4, N2SW4, NW4SE4 SW4SE4 SEC 27, SE4, N2SE4 SEC 33, N2NW4, NW4NE4, SW4NW4, N2SW4, SE4SW4, SW4SE4, PT OF NW4SE4 SEC 34, ALL IN T2N, R79W AND LOTS 3 & 4, S2NW4, SW4NE4 SEC 3, LOTS 1-3, S2N2, SW4 SEC 4, NE4SE4, S2SE4 SEC 5, SE4SW4 SEC 9, ALL IN T1N, R79W, DESC AT REC NO 2003 000430	6			0.00	9070	METES & BOUNDS 79 ALL			0	02/14/2012		AGR						2012003407	55.389000	4147	DRY GRAZE	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS					2015	58200	181670	16880	18080	1762.410	0	0										
R302367			MURPHY MINING & MINERALS, LLC	C/O JAMES LEIGH MURPHY		HC 66 BOX 72	YESO	NM	88136-9703	158912300232		R302367	027																	 Subd: METES & BOUNDS 76 ALL 140.02 AC+/- SW4 SEC 12, T1S, R76W 140.02 AC+/- SW4 SEC 12 T1S R76W	1			0.00	9030	METES & BOUNDS 76 ALL			0	12/23/2002		WD						2003-000909	45.921000	4137	MEADOW LAND	4147	DRY GRAZE							2015	7410	0	2150	0	140.02	0	0										
R302424			RITSCHARD CATTLE CO LLC			PO BOX 511	KREMMLING	CO	80459-0511	133519100062		R302424	014							005243			CORD2							 Subd: METES & BOUNDS 79 ALL 720.53 AC+/- 720.53 AC+/- IN PT LOT 3, LOT 4, SW4SE4, PT NW4SE4 SEC 18 & LOTS 1 & 2, PT LOTS 3 & 4 EAST OF FENCE LINE, PT W2E2, NE4 SEC 19 & W2E2, PT E2SE4, PT LOTS 1-4 EAST OF FENCE LINE SEC 30, ALL IN T2N R79W & PT LOTS 1 & 2 SEC 24 T2N R79 1/2W	6			0.00	9070	METES & BOUNDS 79 ALL			0	01/02/2001		Deeds						2001-009474	55.389000	4137	MEADOW LAND	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	58450	128480	16950	13850	720.53	0	0										
R302363			SCHOLL ENTERPRISES, LLC			PO BOX 999	KREMMLING	CO	80459-0999	133526200060		R302363	014							001105			CORD212							 Subd: METES & BOUNDS 79 ALL 760 AC+/- 760 AC+/-, W2NW4 SEC 25, N2, N2SW4 SEC 26, PT OF SE4NE4, E2SE4 SEC 27, E2NE4, SW4NE4, NE4SE4, PT OF NW4SE4 SEC 34, ALL IN T2N R79W, DESC AT REC NO 2002000429 & 2003001713	6			0.00	9070	METES & BOUNDS 79 ALL			0	02/03/2003		QCD						2003-001713	55.389000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	4279	AGRICULTURAL OUTBUILDINGS					2015	26290	342780	7620	30380	760.000	0	0										
R302511			AGUILAR, JOE C			5001 COUNTY ROAD 22	KREMMLING	CO	80459-9703	133927100050		R302511	014							005001			CORD22							 Subd: METES & BOUNDS 80 ALL 320 AC S2SE4 SEC 22 & N2N2, SW4NW4, NW4SW4 SEC 27 T2N R80W 320 AC S2SE4 SEC 22 & N2N2, SW4NW4, NW4SW4 SEC 27 T2N R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	07/31/1997		QCD						97006917	55.389000	4277	AGRICULTURAL RESIDENCE	4147	DRY GRAZE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS			2015	5790	33920	1680	2970	320	0	0										
R302504			7 V / RANCH, LLC			408 COUNTY ROAD 42	GRANBY	CO	80446-9237	119128400069		R302504	044																	 Tract: W2 Sixteenth: SE Quarter: SW S: 27 T: 3N R: 76W 432.866 AC+/- Sixteenth: SW Quarter: SW S: 27 T: 3N R: 76W Sixteenth: NW Quarter: SW S: 27 T: 3N R: 76W Tract: E2 Sixteenth: SW Quarter: SE S: 27 T: 3N R: 76W Sixteenth: SE Quarter: SW S: 28 T: 3N R: 76W Sixteenth: NE Quarter: SE S: 28 T: 3N R: 76W Sixteenth: SE Quarter: SE S: 28 T: 3N R: 76W Sixteenth: SW Quarter: SE S: 28 T: 3N R: 76W Sixteenth: NE Quarter: NW S: 33 T: 3N R: 76W Sixteenth: NW Quarter: NE S: 33 T: 3N R: 76W Sixteenth: NE Quarter: NE S: 33 T: 3N R: 76W Sixteenth: NW Quarter: NW S: 34 T: 3N R: 76W Sixteenth: NE Quarter: NW S: 34 T: 3N R: 76W Tract: PT Sixteenth: NW Quarter: NE S: 34 T: 3N R: 76W 	4			0.00					0	12/07/2004		QCD						2004-014442	59.170000	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	152440	7400	44210	2150	432.866	0	0										
R302615			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158718200021		R302615	035																	 Subd: METES & BOUNDS 75 ALL 127.155 AC+/- 127.155 AC+/-, PT NW4 SEC 18 T1S R75W EXCEPT HIGHWAY & RR ROW & COUNTY ROAD ROW DESC REC 2003-009727 & 2003-009728	1			0.00	9020	METES & BOUNDS 75 ALL			0	10/30/1956		WD							53.017000	9139	COUNTY LAND									2015	1910	0	550	0	127.155	0	0										
R302613			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158707200015		R302613	035																	 Subd: METES & BOUNDS 75 ALL 211.99 AC+/- 211.99 AC+/-, NE4NW4, LOTS 1-4 (W2W2) EXCEPT HIGHWAY & RR ROW & COUNTY ROAD ROW DESC AT REC NO 2003-009727 & 2003-009728, PT OF E2SW4 LYING WEST OF RR ROW, SEC 7, T1S, R75W	1			0.00	9020	METES & BOUNDS 75 ALL			0	10/30/1956		WD							53.017000	9139	COUNTY LAND									2015	3180	0	920	0	211.990	0	0										
R302617			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158912200233		R302617	028																	 Subd: METES & BOUNDS 76 ALL 998.342 AC+/- 998.342 AC+/-, S2SE4 SEC 1, E2NE4 SEC 11, NW4 & E2 SEC 12 EXCEPT COUNTY ROAD ROW DESC AT REC NO 2003-009727 & 2003-009728, NE4 & N2SE4 & NE4SW4 EXCEPT 5.95 AC & NW4 EXCEPT WESTERLY 500.03 FT & EXCEPT 35.158 AC DESC AT REC NO 2002-006806 SEC 13, ALL IN T1S, R76W	1			0.00	9030	METES & BOUNDS 76 ALL			0	03/14/1956		WD							53.017000	9139	COUNTY LAND									2015	149750	0	43430	0	998.342	0	0										
R302776			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	158725200040		R302776	035																	 Subd: METES & BOUNDS 75 ALL 120 AC IN S2NW4 SEC 25 & NE4NE4 SEC 26, T1S 120 AC IN S2NW4 SEC 25 & NE4NE4 SEC 26 T1S R75W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	404000	0	117160	0	120	0	0										
R302721			HILL, GLENDA LEE			PO BOX 1167	KREMMLING	CO	80459-1167	134107400130		R302721	010																	 Subd: METES & BOUNDS 81 ALL 271.92 AC+/- IN SEC 7 & 18, T2N, R81W 271.92 AC+/- IN SW4NE4, SE4NW4, E2SW4, W2SE4 SEC 7 & NW4NE4 SEC 18 T2N R81W, DESC AT REC 99001440 LESS TRACTS DESC IN B/73 P/286, REC 94013872, 2002001397, 2002004128 & 2003014081	6			0.00	9090	METES & BOUNDS 81 ALL			0	10/14/2014		WD						2014006892	45.846000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	2580	324220	750	26680	271.92	0	0										
R302798			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158730300155		R302798	028																	 Subd: METES & BOUNDS 75 ALL 266.65 AC+/- IN SEC 30 & 31, T1S, R75W 266.65 AC+/- IN N2SW4, NW4SE4, SE4SW4, SW4SE4 SEC 30 & NE4NW4, PT NW4NE4 SEC 31, T1S, R75W	1			0.00	9020	METES & BOUNDS 75 ALL			0	07/11/1958		WD							53.017000	9139	COUNTY LAND	9239	COUNTY BUILDINGS							2015	1199930	340550	347980	98760	266.65	0	0										
R302812			LINKE CATTLE RANCH, LLC			PO BOX 33	GRANBY	CO	80446-0033	144924100015		R302812	038																	 Subd: METES & BOUNDS 76-1/2 ALL SEC 24,T1N,R761/2W & SEC 19,T1N,R76W 334.82 AC+/- IN PT LOTS 3 & 4, LOTS 5 & 6 & PT LOTS 7 & 8 LYING NORTH OF GCR 55 SEC 24 T1N R761/2W AND PT LOT 2 & E2W2 LYING NORTH OR GCR 55 LESS PARCEL DESC AT REC NO 2003-016698 & LOTS 3 & 4 SEC 19 T1N 76W	3			0.00	9040	METES & BOUNDS 76-1/2 ALL			2250000	08/09/2007		SWD						2007009733	49.073000	4147	DRY GRAZE									2015	4200	0	1220	0	334.82	0	0										
R302797			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	158732300154		R302797	028																	 Subd: METES & BOUNDS 75 ALL 130.76 AC+/- IN SEC 32, T1S, R75W 130.76 AC+/- IN PT SW4NE4, PT SE4NW4, SE4SW4, PT SW4SW4 ALL LYING SOUTH OF LELAND CREEK IN SEC 32, T1S, R75W	1			0.00	9020	METES & BOUNDS 75 ALL			0	06/04/2003		ANX						2003-016731	53.017000	9139	COUNTY LAND									2015	588420	0	170640	0	130.76	0	0										
R303016			BATTLE CREEK RANCH LLC			PO BOX 741149	ARVADA	CO	80006-1149	134115100137		R303016	010																	 Subd: METES & BOUNDS 81 ALL 193 AC+/- IN PT SE4NE4 SEC 16, PT N2 SEC 15 LYING SOUTH OF CSH 134 T2N R81W	6			0.00	9090	METES & BOUNDS 81 ALL			0	11/10/2014		QCD						2014007470	45.846000	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE							2015	3440	51650	1000	14980	193	0	0										
R302986			WATT, THOMAS L			PO BOX 471	LINGLE	WY	82223-0471	159505300073		R302986	010							001631			CORD333							 Subd: METES & BOUNDS 79 ALL 100 AC IN SEC 5, T1S, R79W 100AC E2SW4SW4 & N2SW4 SEC 5 T1S R79W DESC REC 2004002887	6			0.00	9070	METES & BOUNDS 79 ALL			0	01/11/2010		QCD						2010000373	45.846000	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE					2015	3130	113000	910	14100	100	0	0										
R303015			BATTLE CREEK RANCH LLC			PO BOX 741149	ARVADA	CO	80006-1149	134110400136		R303015	010																	 Subd: METES & BOUNDS 81 ALL 599.45 AC+/- IN PT E2NE4 SEC 16, PT N2 SEC 15, SE4SW4, S2SE4 SEC 10, PT S2S2, NE4SE4 SEC 11, PT W2SW4 SEC 12 LYING NORTH OF CSH 134, T2N R81W	6			0.00	9090	METES & BOUNDS 81 ALL			0	11/10/2014		QCD						2014007470	45.846000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4147	DRY GRAZE					2015	90920	318070	26370	25320	599.450	0	0										
R303008			LEROUX LAND & CATTLE, LLC			239 CATTAIL BAY	WINDSOR	CO	80550-6113			R303008	010																	 Subd: POSSESSORY INTEREST AG OTHER STATE LAND BOARD LEASE AGS 46707, 640AC 				0.00	7002	POSSESSORY INTEREST AG OTHER													45.846000	4020	AGRICULTURAL POSSESSORY INTEREST									2015	1030	0	300	0	640	0	0										
R303468			LOCH-N-VALE LTD LIABILITY CO			3921 COUNTY ROAD 3	PARSHALL	CO	80468-8803	144336200110		R303468	010							3921			CORD3							 Subd: METES & BOUNDS 79 ALL 126.885 AC+/- 126.885 AC+/- IN NW4 & N2SE4 SEC 36, T1N, R79W LYING NORTH & WEST OF WILLIAMS FORK RESERVOIR	6			0.00	9070	METES & BOUNDS 79 ALL			0	02/25/2008		AGR						2008004201	45.846000	1212	SINGLE FAMILY BUILDING	1112	IMPRVD SINGLE FAMILY LAND	2230	SPECIAL PURPOSE BUILDING	2130	IMP SPECIAL PURPOSE LAND			2015	337270	649030	30000	56450	126.885	0	0										
R303181			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	170521200006		R303181	028																	 Subd: METES & BOUNDS 75 ALL 16729.16 AC+/- IN PT SEC 3 & 5, 8-11, 14-17, 21-23 & ALL SEC 1-2, 6-7, 12-13, 18-20, 24-36, T2S, R75W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	16729.16	0	0										
R303338			COLLINS RANCH, LLC			13206 COUNTY ROAD 3	PARSHALL	CO	80468-8704	159328200016		R303338	010		ASPEN CANYON RANCH															 Subd: METES & BOUNDS 78 ALL 157.09 AC+/- IN PT NW4, PT W2NE4, PT NE4SW4, PT W2SE4 LYING NORTH OF CO RD 3 SEC 28 T1S R78W	6			0.00	9060	METES & BOUNDS 78 ALL			0	09/17/2012		STM						2012006989	45.846000	2225	RECREATION IMPROVEMENTS	2215	LODGING BUILDING	1212	SINGLE FAMILY BUILDING	2125	IMPRVD RECREATION LAND	1112	IMPRVD SINGLE FAMILY LAND	2015	138510	871050	27550	182280	157.09	0	0										
